system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
euair,2-3,0.10,HOPE,0.7932816537467701,0.8342609431832434,0.7336257211298428,0.2265133153234466,26.038065455977915,-30.968199014600987
euair,1-2,0.10,HOPE,0.8417553191489362,0.8740736933185981,0.9137278310410137,0.7639525681061307,20.198058969953166,-30.242275078795295
euair,1-3,0.10,HOPE,0.7794432548179872,0.8324859069304742,0.8436188384075578,0.34282290289492073,1.7862895593535146,-22.06646921804859
euair,2-3,0.10,HOPE,0.7932816537467701,0.8351444578019785,0.6870676884854194,-0.15043429875061656,-20.16314674680352,-26.232155746171948
euair,1-2,0.10,HOPE,0.8191489361702128,0.8922705563000377,0.9475195917790408,0.6325566709743815,-19.20760455012704,-25.35888840208919
euair,1-3,0.10,HOPE,0.7542735042735043,0.7984632594304157,0.7583737981953385,0.48057662134664014,13.441464928163006,-19.174881550128365
euair,2-3,0.10,HOPE,0.7587096774193548,0.7957831137201025,0.6584565501086587,-0.04337958264093034,13.712450663723395,-20.740619732627895
euair,1-2,0.10,HOPE,0.7845744680851063,0.8540868864958407,0.9081052038468389,0.8312543017164991,31.58596053811567,-22.28047572051682
euair,1-3,0.10,HOPE,0.6916488222698073,0.8093659039829042,0.8269536654238208,0.8275414676968247,48.998622040484214,-16.877918156949395
euair,2-3,0.10,HOPE,0.7932816537467701,0.8293929463171037,0.6711057527912444,-0.2904978819970301,18.762317369644048,-22.295900610743384
euair,1-2,0.15,HOPE,0.8354430379746836,0.8916014876159805,0.9447457848110348,0.44144266334568494,8.035105216760934,-22.98520282039907
euair,1-3,0.15,HOPE,0.7863636363636364,0.8580366236411632,0.8480004272837501,0.42760915342816336,12.12759865352313,-16.8497255077107
euair,2-3,0.15,HOPE,0.820054945054945,0.8537317408870932,0.7349817344693763,0.3792744629251403,24.61130916023773,-26.583905794710386
euair,1-2,0.15,HOPE,0.8507042253521127,0.8964377983307882,0.9343396889667669,0.5456858375843232,-1.7090972979348371,-24.119792410762198
euair,1-3,0.15,HOPE,0.7471526195899773,0.8443892460549385,0.8567616845687118,0.173611165322701,17.317908771061475,-18.844524470333564
euair,2-3,0.15,HOPE,0.7870879120879121,0.841246725569418,0.6671037904602187,-0.21552945123310516,-14.17128236497693,-20.266412637601356
euair,1-2,0.15,HOPE,0.8450704225352113,0.9118570393624729,0.9575691897213494,0.3223378658403083,-3.4962745072008636,-22.35913586951412
euair,1-3,0.15,HOPE,0.7909090909090909,0.8386233507592732,0.826798400095181,-0.09757003081119425,24.2745182317987,-21.260272655677962
euair,2-3,0.15,HOPE,0.7931506849315069,0.8418266516092603,0.7080012638353153,0.13382510734160177,17.008412354433673,-19.527540169302114
euair,1-2,0.15,HOPE,0.795774647887324,0.8779016720930456,0.9274915306267835,0.7134494394220922,2.2298406970512215,-17.293422173938282
euair,1-3,0.15,HOPE,0.724373576309795,0.836942010846892,0.8420345171290382,0.613376334345764,26.936143289673897,-14.290771136361702
euair,2-3,0.15,HOPE,0.8041095890410959,0.8546518247344128,0.7229347649301731,-0.28456361621324466,22.96648570946651,-19.240817376015578
euair,1-2,0.20,HOPE,0.85949177877429,0.918230011900898,0.9568952571048388,0.27520943452224195,11.313809342554627,-21.148316158910834
euair,1-3,0.20,HOPE,0.8135593220338984,0.8758077449176925,0.877158648849932,0.12720955007058268,20.061995266584187,-17.592556929581438
euair,2-3,0.20,HOPE,0.8187134502923976,0.8667539662553513,0.6917282685612546,0.18819594297120132,12.21254392942755,-19.64566399442058
euair,1-2,0.20,HOPE,0.8682634730538922,0.9191955331490216,0.9510789998118062,0.03615728635160854,-14.771327855889858,-20.39809176091325
euair,1-3,0.20,HOPE,0.8276699029126213,0.8956829407294833,0.9155237809187428,-0.7596036310183738,33.133194287660004,-20.91465839614074
euair,2-3,0.20,HOPE,0.7979502196193266,0.8531526659455996,0.7246597178345138,-0.23121591937960748,-11.6908098996328,-16.740689314151016
euair,1-2,0.20,HOPE,0.874251497005988,0.9223673844537816,0.9583625502258504,-0.016210621289907908,-9.607663399001774,-21.643234829532066
euair,1-3,0.20,HOPE,0.8038740920096852,0.8632635746606335,0.8726499962434732,-0.5912157589127442,17.19790845610496,-18.67197887725836
euair,2-3,0.20,HOPE,0.8116788321167884,0.8634486215538848,0.7373331951183001,0.27978611476942306,8.262645589095651,-16.438581935749525
euair,1-2,0.20,HOPE,0.8251121076233184,0.8961584373304394,0.9401332414698232,0.3366312543237072,-5.695087604979838,-16.74583441811977
euair,1-3,0.20,HOPE,0.7839805825242718,0.8746922348484848,0.8736836127111391,0.313634470731354,13.757668052206263,-15.83116064700125
euair,2-3,0.20,HOPE,0.8075801749271136,0.8728424103465047,0.7526434011650879,-0.10678608947539331,25.60921725949762,-17.95454560189499
euair,1-2,0.25,HOPE,0.8947368421052632,0.9398168660463742,0.9671657896939835,0.1378154264242842,15.349863080767397,-21.47477644357744
euair,1-3,0.25,HOPE,0.8212435233160622,0.8909793744762523,0.9014890071379151,-0.38725460754422936,11.70607187800305,-17.664162242149317
euair,2-3,0.25,HOPE,0.839563862928349,0.8888320138320138,0.7245561890393497,0.27521381921293764,11.445255715134667,-16.615534483701985
euair,1-2,0.25,HOPE,0.8961661341853036,0.9332173827233591,0.961914574971289,-0.23767780370704444,-8.887183313880364,-17.882474347280084
euair,1-3,0.25,HOPE,0.8367875647668394,0.9080096234422729,0.9273601073746629,-0.8418095313550418,43.09682121763603,-19.689854760303003
euair,2-3,0.25,HOPE,0.8134796238244514,0.8761707988980714,0.7751254771328063,-0.20115824080672995,-6.778452603492847,-16.34892919319758
euair,1-2,0.25,HOPE,0.8915470494417863,0.9379134355721823,0.9708358324273354,-0.453269408727881,-7.260219902210434,-21.281709912694556
euair,1-3,0.25,HOPE,0.7984496124031008,0.8672114402451481,0.8772004929568807,-0.4056760418205676,15.693737739922376,-17.38471756827456
euair,2-3,0.25,HOPE,0.8146417445482866,0.8734871234871235,0.7606032176641733,0.3876196901999157,17.431617979439995,-16.120756539008095
euair,1-2,0.25,HOPE,0.8421052631578947,0.8891591554512904,0.9382236878329995,0.1965850262636329,-3.2664368829710027,-13.890337300881905
euair,1-3,0.25,HOPE,0.8264248704663213,0.9021156178412612,0.8971847838890269,0.09323333985500482,23.196211947610273,-16.41123307600285
euair,2-3,0.25,HOPE,0.8299531981279251,0.8956547443097842,0.8102661918855875,0.01469167044330485,16.92105852073211,-17.43482692496703
euair,1-2,0.30,HOPE,0.9041095890410958,0.9447996589940325,0.9639391565277311,0.12429414464150029,13.913804795796272,-18.040025572948643
euair,1-3,0.30,HOPE,0.8189415041782729,0.9103214890016921,0.9221316077559015,-0.2836213271738777,14.033299138553556,-14.714649893474514
euair,2-3,0.30,HOPE,0.8344481605351171,0.9001167618059159,0.7589271164778159,0.2946093958215145,5.646445087932996,-13.119177362780372
euair,1-2,0.30,HOPE,0.9090909090909091,0.946318188292266,0.9692094867653918,-0.524668989071404,-10.934904614591924,-16.09182211141418
euair,1-3,0.30,HOPE,0.8551532033426184,0.9072868411168148,0.923846326485797,-0.8745770570868661,41.18695645304941,-17.06374011330886
euair,2-3,0.30,HOPE,0.8448566610455311,0.8937731849496555,0.8179415469655474,-0.14924736438249836,-1.6697426451718778,-14.440101936915383
euair,1-2,0.30,HOPE,0.8955479452054794,0.9436383928571429,0.9753281302832709,-0.6480770667341145,-11.76941904495961,-17.51284611974501
euair,1-3,0.30,HOPE,0.8240223463687151,0.8885008651879818,0.9064538393881556,-0.5643553933762842,11.768874632449077,-17.852426899244914
euair,2-3,0.30,HOPE,0.8377926421404682,0.8977972648501932,0.8023339214011551,0.3528700292927462,15.645877230682332,-14.142137080702161
euair,1-2,0.30,HOPE,0.8613013698630136,0.9182006131033008,0.9591417870892257,0.013766186136642725,8.798825081207463,-12.799847406738554
euair,1-3,0.30,HOPE,0.8379888268156425,0.912342853559896,0.9184794185016414,0.06700787534711494,20.406380746023856,-15.509201202367775
euair,2-3,0.30,HOPE,0.8425460636515912,0.9107669228339825,0.8458107781755861,0.009878018490152789,16.448561026464507,-15.665514849221665
euair,1-2,0.35,HOPE,0.9022140221402214,0.9510647415611815,0.9739704626995405,0.11149674948866448,16.447353165341852,-14.486079583219844
euair,1-3,0.35,HOPE,0.8438438438438438,0.9296903460837886,0.9472843068138159,-0.3163836063150976,15.281978605774183,-15.985523983399029
euair,2-3,0.35,HOPE,0.8483754512635379,0.9112250282698832,0.7996502588592816,0.20638430582811818,8.208412351781806,-11.696377581464764
euair,1-2,0.35,HOPE,0.9001848428835489,0.9489043857619723,0.9705303436503236,-0.5525800647585125,-8.989715558308824,-13.582757517371789
euair,1-3,0.35,HOPE,0.8498498498498499,0.9060109289617485,0.9295428059338966,-0.8396968277347059,29.96890604197294,-14.852905984363298
euair,2-3,0.35,HOPE,0.8597449908925319,0.90777870602432,0.8342962096968201,-0.02229305831658153,-5.58924623213809,-12.14395249930606
euair,1-2,0.35,HOPE,0.8966789667896679,0.9487677693636244,0.974536304341763,-0.6302173365785201,-1.7143122626589167,-15.824956080035616
euair,1-3,0.35,HOPE,0.8308157099697885,0.9082872928176796,0.9252323276448733,-0.6240377843418478,6.511336858820325,-14.726066637271716
euair,2-3,0.35,HOPE,0.8435251798561151,0.9110158619961062,0.817700150825382,0.3751931838428143,17.312439899621626,-14.305957841957651
euair,1-2,0.35,HOPE,0.8805147058823529,0.9289532367023022,0.9532854697591507,-0.32111129403300614,9.259546256636355,-13.260761906778342
euair,1-3,0.35,HOPE,0.8368580060422961,0.9115811118454873,0.9156935710071956,-0.02531245272932946,19.59368875392647,-13.606678056381467
euair,2-3,0.35,HOPE,0.8517179023508138,0.9125479956995853,0.8397261188478947,0.12622373331017545,10.005515054957133,-13.333616691075784
euair,1-2,0.40,HOPE,0.906,0.9522486644001944,0.9784315717737231,-0.15477997702105528,13.610202744578082,-12.371171255957014
euair,1-3,0.40,HOPE,0.8562091503267973,0.9484126984126984,0.9588808425656647,-0.2622864157152813,17.705282362123373,-14.453563415208787
euair,2-3,0.40,HOPE,0.8359375,0.9134215167548501,0.8158688262010229,0.20579578369111165,7.053966588837707,-10.559153373941502
euair,1-2,0.40,HOPE,0.9078156312625251,0.9520353913617137,0.9735041488187817,-0.6849068026281435,-7.66598633938135,-12.35111735113884
euair,1-3,0.40,HOPE,0.8431372549019608,0.9034247757073844,0.9245968365779618,-0.9394211862300138,25.162622638962723,-12.167636040454342
euair,2-3,0.40,HOPE,0.8511904761904762,0.9035145888594164,0.8329842758614121,-0.008426055765068628,-3.1015298646909084,-10.333818834455823
euair,1-2,0.40,HOPE,0.914,0.9615324594257179,0.9819134361342597,-0.8459976017222757,3.1827139251915866,-16.882854437487275
euair,1-3,0.40,HOPE,0.8262295081967214,0.9152564436344701,0.9381688849880797,-0.905151269900921,15.049161969744679,-13.494899061891024
euair,2-3,0.40,HOPE,0.8557504873294347,0.9241071428571429,0.8461866473558899,0.33623492396511073,12.277155522121829,-12.577072312206019
euair,1-2,0.40,HOPE,0.8844621513944223,0.9399530552562722,0.9635420890208239,-0.717100248217903,-2.564554948697931,-12.591863912744394
euair,1-3,0.40,HOPE,0.8355263157894737,0.9215121354985158,0.9317415776926112,-0.12647856202135507,25.452272209121606,-13.353624659390563
euair,2-3,0.40,HOPE,0.8470588235294118,0.9270244821092278,0.862723223101461,0.277100967792052,3.018335658195928,-12.7055030128358
euair,1-2,0.45,HOPE,0.9104803493449781,0.9557306190741773,0.9812652772303119,-0.31962289816852907,9.906452647472618,-11.29344027513846
euair,1-3,0.45,HOPE,0.8892857142857142,0.9614967741935483,0.9720230997185488,-0.5152990843803178,29.483547372560725,-14.509019997168952
euair,2-3,0.45,HOPE,0.8446808510638298,0.9129999999999999,0.825124284883268,0.258340128728104,9.900088517674568,-9.81487172662961
euair,1-2,0.45,HOPE,0.9015317286652079,0.9543534762833008,0.97814985663244,-0.6495693160334828,-5.472479236023534,-11.178315815354233
euair,1-3,0.45,HOPE,0.8633093525179856,0.9248627450980392,0.9444901361168427,-0.87095571639943,7.082341494487144,-10.887992637097842
euair,2-3,0.45,HOPE,0.8658008658008658,0.9130501760563381,0.8424114969140901,0.19045967276862696,-1.3202937838314777,-9.952374543291876
euair,1-2,0.45,HOPE,0.9213973799126638,0.964630972299684,0.9818715115435606,-1.1745083350624763,1.619019622352687,-15.530413099800402
euair,1-3,0.45,HOPE,0.8633093525179856,0.929250208855472,0.944498968046269,-0.9965338918713482,11.774242381447387,-13.922750929398159
euair,2-3,0.45,HOPE,0.8760683760683761,0.9364653716216216,0.8812768289845261,0.42891959448752537,7.116565435803206,-11.147319386999964
euair,1-2,0.45,HOPE,0.9043478260869565,0.9532094130574122,0.9761851310045138,-1.0605708738422386,-6.667798830365679,-12.69989073230443
euair,1-3,0.45,HOPE,0.8231046931407943,0.9234661606578115,0.9360882612581479,-0.1623270097943741,23.348573882867516,-11.43438696080723
euair,2-3,0.45,HOPE,0.8731182795698925,0.9303187546330615,0.8733504306272356,0.3577512990745099,0.07268596718716114,-11.005638592163011
euair,1-2,0.50,HOPE,0.9134615384615384,0.9530968468468469,0.9810142987206234,-0.2432114765842859,6.455056987584496,-9.312906389486571
euair,1-3,0.50,HOPE,0.9011857707509882,0.9632111251580279,0.971192571039033,-0.4892626405032254,24.02569286277555,-12.39980882587564
euair,2-3,0.50,HOPE,0.8611764705882353,0.9149936143039591,0.8378954891328224,0.1826429008633704,7.767538379523265,-8.397283386761979
euair,1-2,0.50,HOPE,0.9204819277108434,0.9617698318997021,0.9819847342676569,-0.8257145168351534,-3.935525904594366,-10.572868849325081
euair,1-3,0.50,HOPE,0.852589641434263,0.9243298704629986,0.9460008381247784,-0.7372680396599999,7.969760578186769,-9.389829107340793
euair,2-3,0.50,HOPE,0.8516746411483254,0.9141154879378673,0.8449557349831167,0.08898948794797013,1.4981103369399034,-8.805314245943162
euair,1-2,0.50,HOPE,0.9182692307692307,0.9691310867781456,0.9868692597713473,-1.2856893248756147,-5.779409907695843,-13.796174239161637
euair,1-3,0.50,HOPE,0.84251968503937,0.9258495752123937,0.9431501790183976,-1.2159997336439063,19.774258462121654,-12.513258855900872
euair,2-3,0.50,HOPE,0.88,0.9435504469987229,0.8971895813918135,0.3235660428597446,10.26378153622985,-10.246684610115373
euair,1-2,0.50,HOPE,0.9138755980861244,0.9569395214887019,0.9800553920764264,-1.084675673126693,-3.5321212988275024,-11.742231639601018
euair,1-3,0.50,HOPE,0.8333333333333334,0.936875800256082,0.9489075851633959,-0.29667229010194135,32.06465958981848,-10.545130748112
euair,2-3,0.50,HOPE,0.8817966903073287,0.9420815677966102,0.8890937716186041,0.5226147235019364,-0.3263486159064508,-9.703672300260903
euair,1-2,0.55,HOPE,0.9168900804289544,0.9578736561028739,0.9835439508605502,-0.41515883752046556,3.672210363714982,-8.944776032867884
euair,1-3,0.55,HOPE,0.8711111111111111,0.9636799999999999,0.9704108084142131,-0.34671445508765175,20.492334295780278,-11.655607209553946
euair,2-3,0.55,HOPE,0.8511749347258486,0.9249258721847203,0.8458831671350822,0.3601820533423709,6.399111986251757,-8.383792107660158
euair,1-2,0.55,HOPE,0.9274193548387096,0.9670604831599366,0.9847873419787998,-0.9170638449706339,-1.2085938321544156,-10.116120438709972
euair,1-3,0.55,HOPE,0.8660714285714286,0.9271774193548387,0.9497594889466457,-0.7042232793829791,12.224417547911731,-9.051364648373996
euair,2-3,0.55,HOPE,0.8689839572192514,0.9173397775423728,0.8477810468329336,0.07417421470359632,5.3132151981148485,-8.175491698063452
euair,1-2,0.55,HOPE,0.9222520107238605,0.9716627800155465,0.9880298995965996,-1.2852211646727851,-4.377855176373021,-12.420736783320763
euair,1-3,0.55,HOPE,0.8646288209606987,0.9376923076923077,0.9535555091283866,-1.5832979526706763,40.4354077486164,-12.545765922147613
euair,2-3,0.55,HOPE,0.8772845953002611,0.9392467352217526,0.8891335994174375,0.4555282537945665,8.036732947312181,-9.320172712260376
euair,1-2,0.55,HOPE,0.9228723404255319,0.9737484108167543,0.9881425665246165,-1.3780405954012345,-0.8146139660914171,-11.784118562866379
euair,1-3,0.55,HOPE,0.8355555555555556,0.944909793814433,0.9586897188262464,-0.4399208562477931,22.876439837618417,-9.652861636241571
euair,2-3,0.55,HOPE,0.873015873015873,0.939626528442318,0.8830154706056882,0.43173313281857834,5.994884792613227,-8.825874131403262
euair,1-2,0.60,HOPE,0.918429003021148,0.9632024977698483,0.9847273528968616,-0.6597854050606675,5.873979621267113,-8.909703939014193
euair,1-3,0.60,HOPE,0.8737373737373737,0.9702806254530392,0.9763871272173537,-0.8678980352043526,21.828533684247525,-11.199568367619229
euair,2-3,0.60,HOPE,0.8713450292397661,0.9328110161443495,0.8642149803241316,0.4467658087112951,3.4826309494712984,-7.871395169022622
euair,1-2,0.60,HOPE,0.9244712990936556,0.9660017730496454,0.9852439288767789,-0.9981092170628517,-3.068295321447861,-9.362510939895735
euair,1-3,0.60,HOPE,0.8629441624365483,0.9408568443051202,0.9591156481289833,-0.7388641589719547,10.050757818402309,-8.57002662975262
euair,2-3,0.60,HOPE,0.8635014836795252,0.9185290532303941,0.8492690003408968,0.4441406015637449,3.785639540901521,-7.887908023446825
euair,1-2,0.60,HOPE,0.9246987951807228,0.9730846102598268,0.9878315633341481,-1.2716510882411372,-2.29376806523977,-11.008224495512946
euair,1-3,0.60,HOPE,0.8872549019607843,0.952436307275017,0.9622954121250924,-1.2498971176004772,25.11013841806044,-10.755116509224434
euair,2-3,0.60,HOPE,0.8764705882352941,0.93470625798212,0.8877418577364637,0.07855111149436796,12.274606015617595,-8.848572102332758
euair,1-2,0.60,HOPE,0.9341317365269461,0.9697246509200051,0.9870078934014769,-1.4013063970113029,4.954384545846418,-10.711260715646455
euair,1-3,0.60,HOPE,0.86,0.9478181263350626,0.9599232310538337,-0.7736265153913516,20.255109980239617,-9.731917743279343
euair,2-3,0.60,HOPE,0.8712574850299402,0.9489765897532888,0.8996339062792913,0.3638193646277244,5.06843058850251,-8.148154839882153
euair,1-2,0.65,HOPE,0.9100346020761245,0.9608726166803135,0.9829254998861772,-0.753474657597277,4.50358470718146,-8.317061709102035
euair,1-3,0.65,HOPE,0.9137931034482759,0.9797831034944438,0.9836286918660155,-1.129816503527565,22.04043704383181,-10.584084434490743
euair,2-3,0.65,HOPE,0.8766666666666667,0.9319355505060938,0.8598543714505182,0.6068822507742878,1.6833446087128552,-7.4766488623875835
euair,1-2,0.65,HOPE,0.9238754325259516,0.9664924506387921,0.9851954514769473,-1.190368155575854,-1.4021954172605569,-8.925909632671624
euair,1-3,0.65,HOPE,0.8947368421052632,0.9537396121883656,0.9679874145247755,-0.784248726803104,8.206416958227477,-8.579813722473567
euair,2-3,0.65,HOPE,0.856655290102389,0.9235483870967742,0.8463274862888964,0.33798706299384584,6.034299438685153,-7.600407557942207
euair,1-2,0.65,HOPE,0.9351535836177475,0.9667986425339367,0.9833173922683879,-1.2373360801704543,0.008721907443303145,-10.055375350138616
euair,1-3,0.65,HOPE,0.8932584269662921,0.9591447117220313,0.9679694435620749,-0.9285465494481626,20.49124938208701,-9.381364049638327
euair,2-3,0.65,HOPE,0.8851351351351351,0.9381513485205552,0.9018265062901875,-0.1609948217189366,14.491429150296929,-8.03696208748116
euair,1-2,0.65,HOPE,0.9315068493150684,0.973231031543052,0.988809757724058,-1.4076539332733373,5.622062620229622,-9.757610746267394
euair,1-3,0.65,HOPE,0.8914285714285715,0.9685007974481659,0.9768197066593364,-0.9115316686243267,17.42822921074204,-9.163771960867901
euair,2-3,0.65,HOPE,0.8831615120274914,0.9542307692307692,0.9165521503941415,0.2573192856567979,6.564027947113958,-7.489625928237312
euair,1-2,0.70,HOPE,0.9112903225806451,0.9575873319010106,0.9808547118173803,-0.775226778532133,3.6351732065694575,-7.682725972121443
euair,1-3,0.70,HOPE,0.9066666666666666,0.9784211472756698,0.9816990757748745,-1.1474604442897263,20.100579499858554,-9.806371175352057
euair,2-3,0.70,HOPE,0.8715953307392996,0.9351219512195121,0.8725081844221776,0.4769329263102322,6.951220319793363,-6.8623898272336135
euair,1-2,0.70,HOPE,0.9314516129032258,0.9711937377690802,0.9871190504493543,-1.1923993731074174,-0.8850101234403798,-8.544104111480788
euair,1-3,0.70,HOPE,0.8972602739726028,0.9614055299539171,0.9757895397630574,-0.9244274552691161,7.055414841810866,-8.270436062251328
euair,2-3,0.70,HOPE,0.8795180722891566,0.9446016381236038,0.8712389853849963,0.43471214817845444,5.566206308830984,-7.2108053660908755
euair,1-2,0.70,HOPE,0.9246031746031746,0.9686232494069029,0.9849711122578165,-1.2530039843819134,2.1898764949981246,-9.637369826740917
euair,1-3,0.70,HOPE,0.9019607843137255,0.9666092943201376,0.9750766453857067,-0.9930110531341763,16.177621446299305,-9.09952307690899
euair,2-3,0.70,HOPE,0.8823529411764706,0.9436817035584196,0.8929038272362928,-0.33600521563688507,15.576109374945547,-7.593702577841357
euair,1-2,0.70,HOPE,0.936,0.9821221267703739,0.9922133234405828,-1.2326770302685115,12.250696695321203,-9.626172275963684
euair,1-3,0.70,HOPE,0.918918918918919,0.9832589285714286,0.9879824808067634,-1.3733665334114726,16.30140629023604,-9.52124245864374
euair,2-3,0.70,HOPE,0.884,0.9515802116958186,0.9173936901639703,0.3975512525067737,2.7511635791856186,-6.69790123533474
euair,1-2,0.75,HOPE,0.9038461538461539,0.9618243243243243,0.9845666783442216,-0.49498323650432585,12.127657476148773,-8.124264181346842
euair,1-3,0.75,HOPE,0.9133858267716536,0.9702648675662169,0.9718431086474901,-0.8280338133434255,9.251996139995533,-7.931162295512113
euair,2-3,0.75,HOPE,0.9009433962264151,0.9399128268991283,0.8898311414443054,0.22497494580279614,8.882301185899001,-6.25581435429584
euair,1-2,0.75,HOPE,0.927536231884058,0.9732764428475185,0.9878574870716658,-1.1537749465891318,2.395148366764259,-8.343035239152229
euair,1-3,0.75,HOPE,0.9105691056910569,0.9663072776280324,0.977120980200967,-1.005225205621606,6.861460917734943,-7.9764830994495135
euair,2-3,0.75,HOPE,0.8990384615384616,0.9651088348271446,0.9306791405764749,0.2901486980753937,8.155707499164144,-6.752666023226934
euair,1-2,0.75,HOPE,0.9380952380952381,0.9704037847948068,0.986303002757154,-1.2791824725059628,0.877702296159031,-8.801668989786085
euair,1-3,0.75,HOPE,0.8968253968253969,0.9720315280956013,0.978662884218111,-0.7967991684151448,13.681682763927176,-7.720861172411511
euair,2-3,0.75,HOPE,0.9146919431279621,0.9500205676676265,0.9145201038351539,-0.45985429770702907,17.862320524552107,-7.001486852757466
euair,1-2,0.75,HOPE,0.9712918660287081,0.9900310146211785,0.9960608286336339,-1.3864609326469375,12.032385826482532,-9.425536277674176
euair,1-3,0.75,HOPE,0.9274193548387096,0.9829922933829391,0.9880700074306961,-1.076047253873363,6.914494737249658,-8.063714326682987
euair,2-3,0.75,HOPE,0.8851674641148325,0.951048951048951,0.9086484114425084,0.4277658344342939,1.842800877945932,-6.145730875463649
euair,1-2,0.80,HOPE,0.9216867469879518,0.952976935455033,0.9717882695929675,-0.9478578781095816,5.348705043826481,-7.5649869769691875
euair,1-3,0.80,HOPE,0.9108910891089109,0.9782608695652174,0.9812483771597657,-1.142187946869482,10.338609485413182,-7.6876760013089775
euair,2-3,0.80,HOPE,0.9285714285714286,0.9594436065024301,0.9125948610667801,0.21515683275787723,7.897091251319303,-5.753703705921724
euair,1-2,0.80,HOPE,0.9333333333333333,0.9807068157230436,0.9915748932063789,-1.3804021021536756,-0.08363411932980336,-7.878553535763261
euair,1-3,0.80,HOPE,0.8854166666666666,0.9620535714285714,0.9758439186735052,-0.9910994896837979,-0.25497999836699126,-8.024448544919279
euair,2-3,0.80,HOPE,0.9030303030303031,0.9542205582028591,0.9270143467735308,0.20857340425250023,7.1791876644153145,-6.088301572474933
euair,1-2,0.80,HOPE,0.9285714285714286,0.9572916666666665,0.978693665005021,-1.4442132710260838,0.30630405097685276,-8.19636961132343
euair,1-3,0.80,HOPE,0.89,0.9616161616161616,0.9728831771644344,-0.8731946256721063,10.467634532649788,-7.119976754844675
euair,2-3,0.80,HOPE,0.9221556886227545,0.9641101278269419,0.9408317978086519,-0.3562377422578183,14.952598203825234,-6.278031382574551
euair,1-2,0.80,HOPE,0.963855421686747,0.9897598870056497,0.9963883347205396,-1.529991484340274,12.230575797619874,-9.172739006053218
euair,1-3,0.80,HOPE,0.9108910891089109,0.9836523125996811,0.9881239765140604,-1.0454762609312083,9.639520768473407,-7.186072248877887
euair,2-3,0.80,HOPE,0.8674698795180723,0.9477058029689608,0.9024449846340551,0.2080515965802832,4.6922487099608805,-5.551041492964401
euair,1-2,0.85,HOPE,0.92,0.96,0.9803550207389056,-0.08758601852491116,17.307835263208837,-7.78480816816086
euair,1-3,0.85,HOPE,0.8918918918918919,0.974264705882353,0.9771796593303463,-1.4268896002324876,15.696814285072167,-7.369029485335918
euair,2-3,0.85,HOPE,0.928,0.9585569469290399,0.9142988150167249,0.1655518044646918,6.744247077793407,-5.291471321523696
euair,1-2,0.85,HOPE,0.9274193548387096,0.9752808988764046,0.9894265658443457,-1.3757592207489964,2.3528927239794246,-7.504307959600407
euair,1-3,0.85,HOPE,0.8888888888888888,0.9594155844155845,0.9751992170368373,-0.7317168537384694,1.1613322427243067,-6.995282680504329
euair,2-3,0.85,HOPE,0.9291338582677166,0.9872376630743052,0.9764067681230844,0.5716849773644399,2.990010307282598,-5.52975291432936
euair,1-2,0.85,HOPE,0.9444444444444444,0.9787037037037037,0.99102128707388,-0.815769490163217,13.68493733579159,-8.037244881928153
euair,1-3,0.85,HOPE,0.9178082191780822,0.9704545454545455,0.9774582884362439,-0.7932222947747392,6.405867070426648,-6.6700952483653175
